nxLPgTw2lg, 0, 0, 0, 0.784250818488, 0, 0, 0, 0, 0.0381012243354, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.154327519407, 0
g336FaT2YhXw, 0, 0, 0.0858174148454, 0.702623323833, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.124146009441, 0, 0, 0, 0, 0.0728371918152, 0
iQAEvwou6mB, 0, 0, 0.0389896398302, 0.718093173587, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.039889190705, 0, 0, 0, 0, 0.19327106806, 0
k2dEdXL, 0.0756470027191, 0, 0, 0.662259318297, 0, 0.0235600881445, 0, 0, 0, 0, 0, 0, 0, 0.223346526645, 0, 0, 0, 0, 0, 0
v5Ct2qy5iTwzgeM, 0, 0, 0.0151641418184, 0.83980897404, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.116692716345, 0.021005402877, 0
wykBSRFBt, 0, 0, 0.16516580977, 0, 0, 0, 0, 0.429667534705, 0, 0, 0, 0, 0, 0, 0.144294237091, 0, 0.0751789145042, 0.170671359249, 0, 0
u98bUzGHLXgXO4S, 0, 0, 0.367297563787, 0.237488846586, 0, 0, 0, 0, 0.188764797494, 0, 0, 0.0308843312703, 0, 0, 0, 0, 0, 0, 0.151846887177, 0
lcbgxhwH, 0, 0, 0.130200481462, 0.0329464016235, 0.0186791296906, 0, 0, 0, 0, 0, 0.0143825933073, 0, 0, 0, 0.0210213355351, 0, 0, 0.499098597566, 0.259717108337, 0
jyzUXkRYN, 0, 0, 0.38667335797, 0.0325257967278, 0.0101636563491, 0, 0.0286774247706, 0.0724489589784, 0, 0, 0, 0, 0.0240519124791, 0, 0.0134955917652, 0, 0, 0.159870584214, 0.262475382529, 0
r5KBXKHgz4A, 0, 0, 0.0811987429462, 0.481884783399, 0, 0, 0, 0, 0.0380343901845, 0, 0, 0.039857086686, 0, 0.0177023198311, 0.0293704402807, 0, 0, 0.0105616431673, 0.290154962816, 0
tXiQomcH64W3, 0.598883464892, 0.0382816012145, 0.12822477428, 0.0210301901241, 0, 0, 0, 0, 0, 0, 0, 0.0784671087658, 0, 0, 0.0135825411632, 0, 0, 0, 0.111656533282, 0
hzOAn1MqNd, 0, 0, 0.0226712467339, 0.041219141181, 0, 0, 0, 0, 0, 0, 0, 0, 0.822567706115, 0, 0, 0, 0, 0.0313112143738, 0.0730694742423, 0
jNrMqx8XNTHm5K, 0, 0, 0, 0.841363566355, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0304536842013, 0, 0, 0, 0.0192416285334, 0.10080707846, 0
bLGuM9uvR3Ogqo4, 0, 0.0108516868005, 0.0608738763314, 0, 0.0979897592489, 0, 0, 0.0321702552636, 0, 0, 0, 0.310966097479, 0.031607586768, 0, 0.0496087099533, 0, 0, 0.0821142942109, 0.312194953714, 0
k0eeWvWBD, 0.0114763867473, 0, 0, 0.868451565104, 0, 0, 0, 0, 0, 0, 0, 0.0101218823524, 0, 0.0292961569731, 0, 0, 0, 0, 0.0676764762804, 0
vuXgijpIg, 0, 0, 0.103806731867, 0.266862105439, 0.298590618021, 0, 0, 0, 0, 0, 0, 0.0103476678317, 0.01825135672, 0, 0, 0, 0, 0.070320000774, 0.216971527547, 0
rQInjjREosu, 0, 0.0302180107207, 0.950037835343, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0143022578971, 0, 0, 0, 0, 0, 0
iLzKpKGGrSvlh, 0, 0, 0.0183195310521, 0.13422377966, 0, 0, 0, 0, 0, 0, 0, 0, 0.319140113748, 0.420677971216, 0, 0, 0.0562333817338, 0, 0.0251220077513, 0
wizae58MiTmGe, 0, 0, 0.0936021692156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.896752106369, 0, 0
lYUYC0uJF19Ka, 0, 0, 0, 0, 0, 0, 0, 0.990959428415, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
qhV6DmemqXKprwU, 0, 0, 0, 0.415953975114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.511877228229, 0, 0, 0, 0, 0.069273545861, 0
tNkY83vbE, 0, 0, 0.0887411333763, 0.736998841824, 0, 0, 0, 0, 0, 0, 0, 0, 0.0344487594268, 0.0154147554219, 0, 0, 0, 0.0138312503886, 0.096610507679, 0
meYmBMa, 0, 0.0214312321189, 0.675009762959, 0.0380073847554, 0, 0, 0, 0.0275040203855, 0, 0, 0, 0.026566226939, 0, 0, 0.0243728050565, 0, 0, 0.035612635894, 0.146812114622, 0
bwYxTvd6pj, 0, 0, 0.0376693209806, 0.737325730685, 0, 0, 0, 0.0479716280732, 0, 0, 0, 0, 0, 0.0533845945334, 0.0108710053443, 0, 0, 0.0681427289963, 0.0178784478429, 0
eHGzDKHpMI, 0.760389136885, 0.0360764147041, 0, 0.0435684355564, 0, 0, 0, 0, 0.0102180641557, 0.0729226525566, 0, 0.0270437747464, 0, 0, 0, 0, 0, 0, 0.0466590691672, 0
o4d_ZMCaPR669, 0.278861547174, 0, 0, 0.0272858816127, 0, 0, 0, 0, 0, 0, 0, 0.679982417634, 0, 0, 0, 0, 0, 0, 0, 0
dfHWc2_qwC3NDCK, 0.676247532812, 0, 0, 0.0165462548846, 0.127247481853, 0, 0, 0, 0.0131523262485, 0, 0, 0, 0, 0, 0.126270528161, 0, 0, 0, 0.0316228252591, 0
ddpLPfmBUhE8, 0.0996242311135, 0.115890948171, 0.380912386291, 0.343965839461, 0, 0, 0, 0, 0, 0, 0, 0.0551687250789, 0, 0, 0, 0, 0, 0, 0, 0
fvSIo2aurRj, 0, 0, 0.0349615020063, 0.762287179043, 0, 0, 0, 0, 0, 0, 0, 0, 0.0306949714725, 0, 0, 0, 0, 0.0251423613653, 0.126654175612, 0
dQVB6A9h0_KryR, 0.0126587107115, 0, 0.0828696259526, 0.229702206554, 0, 0, 0, 0, 0, 0, 0, 0, 0.0183230340673, 0.491410464786, 0.0276158067358, 0, 0, 0, 0.136594242885, 0
g9_OxarnRqOAUn, 0.0987947095286, 0, 0.0353684428252, 0.571149770231, 0, 0, 0, 0.0304172533109, 0.0317896568126, 0, 0, 0, 0, 0.0147453444457, 0, 0, 0, 0.0392648232987, 0.178231050918, 0
vl0z1u62IL7Ncl, 0.0118870293625, 0, 0.0138430083705, 0.0422191020426, 0, 0, 0, 0.507717976763, 0.0173418462033, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.399236382988, 0
cVMSpkU44YuFaiO, 0.0228303968547, 0, 0.0116792405676, 0.898646114224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0285294482135, 0.0223181379892, 0
fK2wqVJGT54gvuS, 0, 0, 0.0953307113193, 0.219821401434, 0, 0.0485200173406, 0, 0.0126108548617, 0.0135551930274, 0, 0, 0.0561088565721, 0.0157735591755, 0, 0.0393963287096, 0, 0, 0.0911381584177, 0.405294845463, 0
ijar9VeLK4, 0, 0, 0, 0.562877037485, 0, 0, 0, 0, 0.0141893620654, 0, 0, 0, 0, 0.0881026069673, 0, 0, 0, 0, 0.323308535914, 0
cD1ky1p0WKII, 0, 0.850667479032, 0.0460515092633, 0.0577897006235, 0, 0, 0, 0.0199182971937, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
hZJVerES, 0, 0, 0.054377802334, 0.59494697452, 0, 0, 0, 0, 0, 0, 0, 0.0318865358395, 0.0205101077787, 0, 0, 0, 0.0187795734571, 0.0314804875849, 0.23240457624, 0
brLupKkBSjAvYfj, 0.0131607726334, 0, 0.0202886908757, 0.077326608475, 0, 0, 0, 0, 0.152797447556, 0, 0, 0.420986905754, 0, 0, 0.0110743185034, 0, 0.0126554773327, 0, 0.290191528946, 0
hfchSKPX25emwy, 0, 0, 0.0223223031281, 0.473030125004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0209348655967, 0.0414570383172, 0, 0, 0.0132257636957, 0.35886058481, 0.0506406989707
hAYtV3a, 0, 0, 0.020160982719, 0, 0, 0.0158307560826, 0.0243979356611, 0, 0, 0, 0, 0.36789046968, 0.0181300225503, 0, 0.018954107104, 0, 0, 0.27625760555, 0.249054342751, 0
h6uymsrX6mbFlh, 0.0406162555157, 0.0124762990908, 0.0130057154954, 0.321488181677, 0, 0, 0, 0, 0.0217075537194, 0, 0, 0.380835229727, 0, 0, 0, 0, 0, 0, 0.181538866851, 0
gs0oICfYwquGoVz, 0.0121415269868, 0, 0.0450493503335, 0.752912686235, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0780686675995, 0, 0, 0, 0, 0.102913633872, 0
f5ndxWrZKIE, 0, 0.0115451071454, 0.138209588235, 0.0513735344105, 0, 0, 0, 0, 0, 0, 0, 0.0249555425159, 0, 0, 0, 0, 0, 0.446473234747, 0.308698802858, 0
wVyVdyXBJi1s, 0, 0, 0.0175392523718, 0.57750990027, 0, 0, 0, 0, 0.0478894747495, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.334592010552, 0
rqH6uvD9RGX, 0.243535040917, 0, 0, 0.524802322482, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.132224496094, 0, 0, 0, 0.0121931931604, 0.0750613043859, 0
szH3rmr6ysC, 0, 0, 0.646517698555, 0.0697422699185, 0, 0, 0, 0, 0.0135956913756, 0, 0, 0.0290991877431, 0, 0, 0, 0, 0, 0.0147492931658, 0.21833755285, 0
dMRTIPTVKC0FRR, 0.554506451256, 0, 0, 0.0716439015425, 0, 0, 0, 0, 0.0345092894759, 0, 0, 0.131338305241, 0, 0, 0, 0, 0, 0, 0.188585709087, 0
fFRVeo1I, 0, 0.0224929839973, 0.120057292332, 0.0454717281195, 0, 0, 0.0405865261002, 0.067211295142, 0, 0, 0, 0.0649237147628, 0, 0, 0, 0, 0.0883391516809, 0.209982478473, 0.318993074272, 0.0127965181363
oHuBNnwz, 0, 0, 0.0526434727559, 0, 0, 0, 0, 0, 0, 0, 0, 0.767534238085, 0, 0, 0, 0, 0, 0.0368706378184, 0.12019746907, 0
jpA80RCT8ljL9e, 0, 0, 0.0467597782141, 0.585554672662, 0, 0, 0.0115321792136, 0, 0.0185535998866, 0, 0, 0.040792273696, 0.013299852317, 0, 0, 0, 0, 0, 0.257915688625, 0
gdcPCRZS1KRaNEl, 0, 0, 0.0465380771486, 0.520135241831, 0, 0, 0, 0, 0.0222259457473, 0, 0, 0.0804054073647, 0, 0, 0, 0, 0, 0, 0.326602017124, 0
dybfWfXJkjMWp6m, 0.0139387410006, 0, 0.0469039670831, 0.604628383162, 0, 0, 0, 0.0565471647722, 0.0372009656316, 0, 0, 0, 0, 0.14716225177, 0, 0, 0, 0, 0.0913588355971, 0
cHVnuIJXPd3, 0, 0, 0.029051478877, 0, 0, 0, 0, 0, 0, 0, 0.925697435316, 0, 0, 0, 0, 0, 0, 0.0193657947392, 0.0154524953616, 0
x5SMTJGkkeDi, 0.0614942333432, 0, 0.035168095332, 0.510642454012, 0, 0, 0, 0, 0.051095592293, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.333866992932, 0
xyYqXBEp0k, 0, 0.604660696182, 0.0214662343186, 0.287496519828, 0, 0, 0, 0, 0, 0.0427242513786, 0, 0, 0, 0, 0, 0, 0.0426322642053, 0, 0, 0
cAX9NIcworqhMwk, 0, 0, 0, 0.123198814034, 0, 0, 0, 0, 0.0673367551752, 0, 0, 0.615760985754, 0, 0, 0, 0, 0, 0, 0.157299725783, 0
l4LbQ_rAPqo2wp, 0.820779189355, 0, 0, 0.0278723892207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0435647373582, 0, 0, 0.103819691529, 0
lkVUsvC, 0, 0, 0, 0, 0.546857949557, 0.0230771432683, 0.109217285752, 0, 0, 0, 0.0441271442599, 0, 0, 0, 0.119465562373, 0, 0, 0.148123096787, 0, 0
pFa_fJWIYmn26, 0, 0, 0.069568932831, 0.0362469343067, 0, 0.130466650439, 0, 0.0219836302908, 0, 0, 0, 0.197463406117, 0, 0, 0, 0, 0.011796835156, 0.0321862033654, 0.484277841421, 0
qhFO5DM8, 0, 0, 0.0170334578802, 0.218759564916, 0, 0, 0.26292933785, 0, 0, 0, 0, 0.124670629799, 0.0212286374943, 0, 0.0347498968414, 0, 0, 0.0117468464739, 0.296932778878, 0
lStXf77DFFOqMd3, 0, 0, 0.015835575945, 0.515326737021, 0, 0.0452240362651, 0, 0, 0, 0, 0, 0, 0, 0.362379141483, 0, 0, 0, 0, 0.0352764747023, 0
rrHJMC, 0.0197441006849, 0, 0, 0.887457310907, 0, 0.0196941766845, 0, 0, 0, 0, 0, 0.0236388487105, 0, 0.0149471688959, 0, 0, 0, 0, 0.0264475925104, 0
SZVNvirefQ, 0, 0, 0.308211484244, 0.123221886036, 0, 0, 0, 0.0284184147402, 0.0110917821306, 0, 0, 0.0227741365613, 0.161929049581, 0, 0, 0, 0, 0.0214244209152, 0.31486308876, 0
f5Q6F6wbjkS7eB, 0, 0, 0, 0.502719196184, 0, 0, 0, 0, 0.0852891885605, 0, 0, 0.0124906847534, 0, 0.173677087173, 0, 0, 0, 0, 0.209946584904, 0
wvYJS, 0, 0, 0.364426826617, 0, 0.0189136194293, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.095306240816, 0.498817982613, 0
rm8V3WUBLNPcNd, 0, 0, 0.144585547036, 0.586205432309, 0, 0, 0, 0, 0.0513450175025, 0, 0, 0.0875954984821, 0, 0, 0, 0, 0, 0, 0.0987117033393, 0
ldLp3tX6WwVoYA, 0, 0, 0.0224681909837, 0.265343363274, 0, 0, 0, 0, 0.0190258780455, 0, 0, 0.669363189207, 0, 0, 0, 0, 0, 0, 0.0195994584256, 0
bRahtGwx06RIgV, 0, 0, 0, 0.684732747573, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.011289310966, 0.287102136143, 0
sDsjR2Vs, 0, 0, 0.0193514025473, 0, 0.115083242312, 0.015792498434, 0, 0, 0, 0, 0.163811153797, 0.0668045185031, 0, 0, 0.0274449138497, 0, 0, 0.320462151881, 0.257493704127, 0
duTyIJwiyzO, 0, 0, 0.0711427012551, 0.598527277318, 0, 0.0102899230536, 0, 0, 0, 0, 0, 0.107707704991, 0, 0, 0, 0, 0.0427633191892, 0, 0.140339329869, 0
gEnjmX, 0, 0, 0.317349549333, 0.16508199402, 0, 0, 0, 0, 0.0257679063861, 0, 0, 0.0282931859327, 0, 0, 0, 0, 0, 0, 0.436588989234, 0
kOLV4M, 0, 0, 0.423438963372, 0, 0, 0, 0.107476885507, 0.098632190096, 0, 0, 0, 0.0670724707482, 0, 0.017505111523, 0.102776535512, 0, 0.0302550472644, 0.107182135818, 0.0420555742392, 0
xw557gPj, 0.143727530693, 0.0103007008095, 0.0150016148542, 0.0659792202013, 0, 0, 0, 0, 0, 0, 0, 0.689972068192, 0, 0, 0, 0, 0, 0, 0.058475266435, 0
qlKI02RO5, 0, 0, 0.156310927662, 0, 0.575837790681, 0, 0, 0.023046721654, 0, 0, 0, 0.152356161831, 0, 0, 0.0138767937759, 0, 0, 0, 0.0661622461554, 0
o_2CP5H6tSIq, 0.0429948458939, 0, 0.0478197872534, 0.680050051571, 0, 0, 0, 0, 0.0491013733506, 0, 0, 0.02839405737, 0, 0, 0, 0, 0, 0.0113226497831, 0.105495976779, 0
iwmsilgt0, 0, 0, 0.115865982908, 0.349077503555, 0, 0.0143085990041, 0.0637900853694, 0.0100115892142, 0.0149572417228, 0, 0, 0, 0, 0, 0, 0, 0.0201880370212, 0.0209215328607, 0.369776775181, 0
fAa1yL, 0, 0.0240988035809, 0.306143607607, 0.174900861042, 0, 0, 0, 0.0422428173805, 0, 0, 0.0128878060481, 0, 0, 0, 0, 0, 0, 0.303735307373, 0.117122774075, 0
r9cvqC_bCK, 0, 0, 0.611254530183, 0.0751881405775, 0, 0, 0, 0.0309786760103, 0.0212667243497, 0, 0, 0.0233815131581, 0, 0, 0.0417400974692, 0, 0, 0.0137287582846, 0.176361462683, 0
koANc79xbaU, 0, 0, 0.0444098449698, 0.814512427936, 0, 0, 0, 0, 0, 0, 0, 0.0371164339459, 0, 0, 0, 0, 0, 0.0223657941505, 0.0663284942793, 0
dSbrVC1yK1, 0, 0, 0.0238144569513, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.923356220806, 0, 0.0357858301003, 0
scEm_uvwbKCo8b, 0.0494190223111, 0.0143182448531, 0.0436239686809, 0.531729138827, 0, 0, 0, 0, 0.0469138145903, 0, 0, 0.0136533633469, 0, 0, 0.0103465174401, 0, 0, 0, 0.263411940437, 0
ibTZjZXzX, 0, 0.131569990273, 0.0450783981973, 0.126036863617, 0, 0, 0, 0, 0, 0, 0.0128934667367, 0.28899477765, 0, 0.0238509822914, 0, 0, 0.110496694877, 0, 0.240326163799, 0
qr7E3hhIRDA, 0, 0, 0.169804304396, 0.140874378069, 0, 0, 0, 0, 0.0176681198904, 0, 0, 0, 0, 0, 0, 0, 0, 0.0103032709593, 0.644210524322, 0
xiVQl71NdsN, 0, 0, 0.294727216124, 0.266181369127, 0, 0, 0, 0.030367980978, 0, 0, 0, 0.0370051237487, 0, 0, 0, 0, 0, 0.0592450960084, 0.298148476542, 0
q6BmRqY8, 0, 0, 0, 0.166302417336, 0.409975804852, 0.019541948409, 0, 0, 0, 0, 0, 0.0225265027957, 0, 0, 0, 0, 0, 0.0757475447834, 0.283084311681, 0
oKnBkyygjJeT4OZ, 0, 0, 0.0142686888035, 0.118537911249, 0, 0, 0, 0, 0, 0, 0, 0.658223424314, 0, 0, 0.0549539041391, 0, 0, 0, 0.149801489744, 0
iM_uxYt, 0.202413216398, 0, 0, 0.0721606936765, 0, 0.377102451953, 0, 0, 0, 0, 0, 0.312616834478, 0, 0, 0.0131950575627, 0, 0, 0, 0.0207676675791, 0
uclv3vj26Htvx, 0, 0, 0, 0.331120126272, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.487547026806, 0, 0, 0, 0, 0.17403501217, 0
tEiy9TJHjW3, 0.100582144064, 0, 0, 0.648457685997, 0, 0, 0, 0, 0.0140746819107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.22568700604, 0
v_CYAAKqoA, 0, 0, 0, 0.876083711113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.107476629263, 0
kJOrxGDpuWsjI, 0, 0, 0.115835656156, 0.0341446928034, 0.0113196940818, 0, 0, 0, 0.0391431015959, 0, 0, 0.430858936804, 0, 0.0168694724815, 0.0103305964684, 0, 0, 0.109504014275, 0.221741161253, 0
jtTIHLIvgGACAOL, 0, 0, 0, 0.79948099591, 0, 0, 0, 0, 0, 0, 0, 0.0237287227217, 0.050282940141, 0.0159965084484, 0, 0, 0, 0, 0.110192361437, 0
veWx, 0, 0, 0.174885756814, 0, 0, 0, 0, 0.0538552404771, 0, 0, 0.0123973745068, 0, 0.0142390692347, 0, 0.0177223538075, 0, 0, 0.403987852115, 0.31003981207, 0
rTAtdSKpn0ibs, 0, 0, 0.386376644452, 0.397691469878, 0, 0, 0, 0.0985858676574, 0.0137883827182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.102986424318, 0
qq17HLnA, 0, 0, 0.0614493149547, 0.503124049243, 0, 0, 0, 0, 0.0206064794105, 0, 0, 0, 0, 0, 0, 0, 0, 0.0283658189209, 0.360396726342, 0
oFzVcyImHcHmCci, 0, 0, 0.253315771346, 0.143167797334, 0, 0, 0, 0, 0.0887188277946, 0, 0, 0, 0, 0, 0.0405004322464, 0, 0, 0.0319247743972, 0.428430732219, 0
xXLQ_F27UU8XEM, 0, 0, 0.10639258499, 0, 0, 0.718961014646, 0, 0, 0, 0, 0, 0, 0, 0, 0.0481519502786, 0, 0, 0.123978542847, 0, 0
RtswG0wspvBoC, 0.248634337691, 0, 0.282495228748, 0.0200650623432, 0, 0, 0, 0.0547850437076, 0, 0, 0, 0.0681466963335, 0.0112554786383, 0, 0.0239663758713, 0, 0, 0.277744237362, 0, 0
eEfme1LGf2z, 0.572362983393, 0, 0, 0.0855627339477, 0, 0, 0, 0, 0, 0, 0, 0.0239392666335, 0, 0.04663692441, 0, 0, 0, 0, 0.254736748503, 0
q659DpeVQKNpP, 0, 0, 0.230069775271, 0, 0, 0, 0, 0.0495654049623, 0, 0, 0, 0.15175165387, 0, 0.0705159600609, 0, 0.0931691107007, 0.224977526124, 0.0273836440048, 0.148411158749, 0
wf8lU7nil9B_, 0.0176533071913, 0, 0.0732688878943, 0.515310771868, 0, 0.0204466999426, 0, 0, 0, 0, 0, 0.0867027892939, 0, 0, 0.0179018659724, 0.0320026932779, 0, 0.10471924115, 0.116472427153, 0.014394277861
dRKq_MPXqfR3u0, 0, 0, 0, 0.887208061691, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.049784097961, 0, 0, 0, 0, 0.0556217687116, 0
uYicBamGKrn, 0, 0, 0, 0.012028859642, 0, 0, 0, 0, 0, 0, 0, 0.918662680033, 0, 0, 0, 0, 0, 0, 0.0558630219173, 0
I4iWXQ_UD, 0, 0, 0.0904353239249, 0.661795644715, 0, 0.0201591849903, 0, 0, 0, 0, 0, 0.0130184224135, 0.110613211262, 0, 0, 0, 0, 0.0857223118842, 0, 0
t_Q4earc4mshOH, 0, 0, 0.659180177142, 0.084589539628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0377016094367, 0, 0.184497895001, 0, 0.0194555575833, 0
bebChK7PskxB, 0.871295504613, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.127718734147, 0
tFtBExRJBk, 0.0182331885954, 0, 0.0251840464483, 0.445115117819, 0, 0, 0, 0, 0.0536788654614, 0, 0, 0.0199297492585, 0.0198545930348, 0.0292020248947, 0, 0, 0, 0, 0.377425604668, 0
fGlr0YAbXbu7, 0.0258601066942, 0.0416569211221, 0, 0, 0.0185148320489, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0119870948012, 0.818191431579, 0, 0.0800470790538, 0, 0
mOELHlQ4gFwNOEt, 0.393905777424, 0.0323888996354, 0.0400130503775, 0.0991622535559, 0, 0.414068857637, 0, 0, 0, 0, 0, 0.0192866647083, 0, 0, 0, 0, 0, 0, 0, 0
m4BlcVeCGQo, 0.0143119182236, 0, 0.127780328227, 0.124152359661, 0, 0, 0, 0, 0.0106151925086, 0, 0, 0.0162635182887, 0, 0, 0, 0, 0, 0.0205877354217, 0.65776583324, 0
ge9ua7b, 0, 0, 0.162830352571, 0.0129079872099, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.332503820116, 0.47534575034, 0
oiUjFDYis, 0.0179200856307, 0, 0, 0.643735650974, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.219241010266, 0, 0, 0, 0.0155759357235, 0.0792775574902, 0
bgfywlOA6, 0, 0.0866788956234, 0.0144845430794, 0, 0, 0.0137820760053, 0, 0, 0, 0, 0, 0.132056501414, 0, 0, 0.0246151254202, 0, 0, 0.504846878105, 0.209084830178, 0
jfiiez8DlFjqifd, 0, 0.335975757017, 0.587686091117, 0.0141874045098, 0, 0, 0, 0.011611549012, 0, 0, 0, 0, 0, 0, 0.0146338335991, 0, 0.0106844250186, 0.010106593952, 0, 0
